núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
5661,2019,30,19,4,3,10,3,1,101,14,2,28,4,2005,4,1
5662,2019,30,15,3,2,10,3,1,114,99,1,52,5,2015,5,1
5663,2019,30,21,4,3,10,3,22,2213,99,2,999,99,9999,99,3
5664,2019,30,9,2,1,10,3,5,501,99,3,52,5,9999,99,1
5665,2019,30,0,1,1,10,3,6,602,99,1,27,9,9999,99,1
5666,2019,30,18,4,3,10,3,9,909,99,5,31,2,1995,3,1
5667,2019,30,14,3,2,10,3,16,1601,99,99,999,99,9999,99,6
5668,2019,30,15,3,2,10,3,16,1601,99,9,999,99,9999,99,1
5669,2019,30,16,3,2,10,3,17,1709,99,2,27,6,2001,4,1
5670,2019,30,19,4,3,10,3,14,1401,99,3,69,2,1994,3,1
5671,2019,31,3,1,1,10,4,1,101,18,1,121,99,2017,5,2
5672,2019,31,23,4,3,10,4,1,101,16,4,32,5,9999,99,2
5673,2019,31,21,4,3,10,4,22,2203,99,4,76,7,9999,99,6
5674,2019,31,19,4,3,10,4,16,1609,99,3,69,6,1993,3,3
5675,2019,31,17,3,2,10,4,18,1804,99,6,74,6,1998,3,1
5676,2019,1,7,2,1,10,2,1,108,99,4,6,1,2016,5,5
5677,2019,1,8,2,1,10,2,1,108,99,4,67,4,2011,5,5
5678,2019,1,18,4,3,10,2,19,1901,99,3,999,5,9999,99,5
5679,2019,1,19,4,3,10,2,1,101,12,3,999,5,9999,99,5
5680,2019,2,9,2,1,10,3,1,101,11,4,25,1,2017,5,5
5681,2019,2,13,3,2,10,3,19,1904,99,14,6,1,2019,5,5
5682,2019,3,13,3,2,10,4,1,101,12,5,30,1,2019,5,5
5683,2019,3,8,2,1,10,4,1,114,99,7,30,1,2019,5,5
5684,2019,3,8,2,1,10,4,1,101,12,4,6,5,9999,99,5
5685,2019,4,21,4,3,10,5,4,401,99,4,999,99,9999,99,5
5686,2019,4,17,3,2,10,5,7,701,99,1,31,99,9999,99,5
5687,2019,4,14,3,2,10,5,1,115,99,4,96,99,9999,99,5
5688,2019,4,23,4,3,10,5,1,108,99,4,168,2,2019,5,5
5689,2019,5,16,3,2,10,6,1,101,12,3,69,1,1984,2,5
5690,2019,5,11,2,1,10,6,9,901,99,12,17,3,9999,99,5
5691,2019,5,22,4,3,10,6,12,1222,99,4,67,99,9999,99,5
5692,2019,5,6,2,1,10,6,18,1802,99,4,27,5,9999,99,5
5693,2019,5,21,4,3,10,6,4,415,99,4,999,99,9999,99,5
5694,2019,6,7,2,1,10,7,22,2206,99,1,999,99,9999,99,5
5695,2019,6,17,3,2,10,7,18,1803,99,4,76,1,9999,99,5
5696,2019,6,17,3,2,10,7,1,116,99,4,67,1,9999,99,5
5697,2019,6,20,4,3,10,7,1,101,1,1,69,10,9999,99,5
5698,2019,6,22,4,3,10,7,6,601,99,1,999,99,9999,99,5
5699,2019,7,18,4,3,10,1,1,101,6,5,19,2,9999,99,5
5700,2019,7,14,3,2,10,1,1,101,7,3,56,2,9999,99,5
5701,2019,7,22,4,3,10,1,1,115,99,1,999,99,9999,99,5
5702,2019,7,21,4,3,10,1,19,1901,99,3,69,99,9999,99,5
5703,2019,7,10,2,1,10,1,18,1803,99,1,27,4,9999,99,5
5704,2019,7,20,4,3,10,1,4,414,99,4,999,99,9999,99,5
5705,2019,7,8,2,1,10,1,3,301,99,3,999,3,1981,2,5
5706,2019,8,10,2,1,10,2,1,108,99,12,50,1,1981,2,5
5707,2019,8,14,3,2,10,2,1,101,3,1,56,5,2007,4,5
5708,2019,8,5,1,1,10,2,22,2214,99,1,999,99,9999,99,5
5709,2019,8,12,3,2,10,2,5,502,99,4,27,1,9999,99,5
5710,2019,8,16,3,2,10,2,13,1301,99,5,26,2,9999,99,5
5711,2019,9,22,4,3,10,3,1,101,7,4,32,1,2017,5,5
5712,2019,9,22,4,3,10,3,1,115,99,1,999,14,9999,99,5
5713,2019,9,11,2,1,10,3,1,108,99,12,50,1,1988,2,5
5714,2019,9,14,3,2,10,3,13,1316,99,3,69,99,9999,99,5
5715,2019,10,7,2,1,10,4,1,101,10,2,69,5,2016,5,5
5716,2019,10,18,4,3,10,4,21,2103,99,4,64,5,9999,99,5
5717,2019,10,8,2,1,10,4,15,1504,99,4,27,1,9999,99,5
5718,2019,10,21,4,3,10,4,1,101,1,1,28,1,2007,4,5
5719,2019,10,16,3,2,10,4,2,207,99,11,50,2,2007,4,5
5720,2019,11,18,4,3,10,5,10,1018,99,1,999,99,9999,99,5
5721,2019,11,18,4,3,10,5,12,1229,99,1,999,6,1987,2,5
5722,2019,11,11,2,1,10,5,7,705,99,12,999,99,9999,99,5
5723,2019,11,16,3,2,10,5,1,101,7,5,92,2,9999,99,5
5724,2019,11,12,3,2,10,5,1,108,99,12,999,1,9999,99,5
5725,2019,12,16,3,2,10,6,9,923,99,99,999,99,9999,99,5
5726,2019,12,10,2,1,10,6,15,1503,99,4,27,99,2018,5,5
5727,2019,12,20,4,3,10,6,15,1502,99,4,54,3,2013,5,5
5728,2019,12,19,4,3,10,6,1,117,99,1,999,99,2013,5,5
5729,2019,12,23,4,3,10,6,1,101,7,1,999,99,2013,5,5
5730,2019,12,12,3,2,10,6,1,101,10,2,41,3,2012,5,5
5731,2019,12,19,4,3,10,6,1,101,16,1,16,2,2012,5,5
5732,2019,12,20,4,3,10,6,1,103,99,1,69,6,9999,99,5
5733,2019,12,21,4,3,10,6,1,101,7,1,48,4,9999,99,5
5734,2019,13,7,2,1,10,7,1,101,3,1,41,2,9999,99,5
5735,2019,13,20,4,3,10,7,1,101,9,1,999,99,9999,99,5
5736,2019,13,13,3,2,10,7,1,115,99,4,76,5,9999,99,5
5737,2019,13,17,3,2,10,7,1,110,99,4,999,99,9999,99,5
5738,2019,13,22,4,3,10,7,6,602,99,1,28,9,2013,5,5
5739,2019,13,12,3,2,10,7,16,1613,99,1,27,2,1995,3,5
5740,2019,13,0,1,1,10,7,18,1803,99,99,999,99,9999,99,5
5741,2019,14,5,1,1,10,1,1,101,6,4,27,7,2017,5,5
5742,2019,14,15,3,2,10,1,1,101,12,2,28,4,9999,99,5
5743,2019,14,15,3,2,10,1,1,101,12,3,56,2,9999,99,5
5744,2019,14,10,2,1,10,1,8,807,99,4,999,5,9999,99,5
5745,2019,14,23,4,3,10,1,18,1803,99,4,67,4,9999,99,5
5746,2019,14,0,1,1,10,1,14,1416,99,9,999,2,9999,99,5
5747,2019,14,18,4,3,10,1,4,406,99,1,48,4,9999,99,5
5748,2019,15,8,2,1,10,2,6,605,99,4,6,5,9999,99,5
5749,2019,15,23,4,3,10,2,1,101,25,4,6,1,9999,99,5
5750,2019,15,15,3,2,10,2,17,1709,99,3,69,2,9999,99,5
5751,2019,15,13,3,2,10,2,9,901,99,12,999,1,9999,99,5
5752,2019,15,18,4,3,10,2,11,1109,99,12,999,1,9999,99,5
5753,2019,15,6,2,1,10,2,3,309,99,12,999,1,9999,99,5
5754,2019,16,18,4,3,10,3,11,1107,99,4,77,5,2015,5,5
5755,2019,16,17,3,2,10,3,11,1107,99,4,3,6,2018,5,5
5756,2019,16,12,3,2,10,3,1,108,99,4,999,99,9999,99,5
5757,2019,17,1,1,1,10,4,1,117,99,99,999,99,9999,99,5
5758,2019,17,17,3,2,10,4,1,115,99,9,69,99,9999,99,5
5759,2019,17,9,2,1,10,4,1,108,99,4,6,5,9999,99,5
5760,2019,17,22,4,3,10,4,1,115,99,4,190,2,9999,99,5
5761,2019,17,21,4,3,10,4,6,613,99,1,999,99,9999,99,5
5762,2019,18,12,3,2,10,5,1,115,99,12,30,7,1999,3,5
5763,2019,18,12,3,2,10,5,5,511,99,4,64,1,9999,99,5
5764,2019,18,18,4,3,10,5,11,1107,99,1,999,99,9999,99,5
5765,2019,18,21,4,3,10,5,14,1401,99,1,999,99,9999,99,5
5766,2019,18,12,3,2,10,5,4,416,99,4,76,1,9999,99,5
5767,2019,19,2,1,1,10,6,1,116,99,99,999,99,9999,99,5
5768,2019,19,16,3,2,10,6,21,2105,99,1,999,99,9999,99,5
5769,2019,19,6,2,1,10,6,17,1712,99,99,999,99,9999,99,5
5770,2019,19,6,2,1,10,6,1,101,6,99,999,99,9999,99,5
5771,2019,19,7,2,1,10,6,8,805,99,12,999,99,9999,99,5
5772,2019,19,10,2,1,10,6,4,413,99,4,999,99,9999,99,5
5773,2019,20,20,4,3,10,7,1,101,6,1,27,5,2014,5,5
5774,2019,20,12,3,2,10,7,1,101,7,4,6,5,9999,99,5
5775,2019,20,9,2,1,10,7,13,1301,99,12,17,99,9999,99,5
5776,2019,21,13,3,2,10,1,1,115,99,2,52,2,9999,99,5
5777,2019,21,19,4,3,10,1,1,101,1,2,31,4,9999,99,5
5778,2019,21,13,3,2,10,1,1,110,99,4,27,99,2017,5,5
5779,2019,21,15,3,2,10,1,1,114,99,1,69,99,9999,99,5
5780,2019,21,23,4,3,10,1,1,101,6,1,10,2,1998,3,5
5781,2019,22,23,4,3,10,2,1,101,4,1,27,2,1985,2,5
5782,2019,22,14,3,2,10,2,4,413,99,4,999,99,9999,99,5
5783,2019,22,15,3,2,10,2,4,401,99,1,999,99,9999,99,5
5784,2019,23,12,3,2,10,3,16,1604,99,1,69,99,9999,99,5
5785,2019,23,20,4,3,10,3,16,1604,99,3,73,99,9999,99,5
5786,2019,24,7,2,1,10,4,1,101,12,1,999,99,9999,99,5
5787,2019,24,10,2,1,10,4,1,115,99,4,168,2,9999,99,5
5788,2019,24,11,2,1,10,4,11,1101,99,2,69,99,9999,99,5
5789,2019,24,18,4,3,10,4,17,1703,99,2,28,2,9999,99,5
5790,2019,25,2,1,1,10,5,1,101,7,1,90,5,9999,99,5
5791,2019,25,17,3,2,10,5,1,115,99,5,41,2,9999,99,5
5792,2019,25,5,1,1,10,5,1,108,99,99,999,99,9999,99,5
5793,2019,25,18,4,3,10,5,1,110,99,1,999,9,9999,99,5
5794,2019,25,19,4,3,10,5,10,1020,99,99,999,99,9999,99,5
5795,2019,25,15,3,2,10,5,8,802,99,3,69,9,9999,99,5
5796,2019,25,13,3,2,10,5,17,1703,99,3,69,2,9999,99,5
5797,2019,26,4,1,1,10,6,1,101,6,99,999,99,9999,99,5
5798,2019,26,16,3,2,10,6,5,510,99,4,999,99,9999,99,5
5799,2019,26,21,4,3,10,6,9,920,99,99,999,99,9999,99,5
5800,2019,26,21,4,3,10,6,2,201,99,5,999,99,9999,99,5
5801,2019,26,16,3,2,10,6,2,201,99,4,999,99,9999,99,5
5802,2019,26,21,4,3,10,6,17,1712,99,99,999,99,9999,99,5
5803,2019,26,19,4,3,10,6,4,401,99,99,999,99,9999,99,5
5804,2019,26,21,4,3,10,6,3,301,99,1,48,5,9999,99,5
5805,2019,27,0,1,1,10,7,1,101,6,1,56,99,2012,5,5
5806,2019,27,19,4,3,10,7,17,1703,99,3,999,5,9999,99,5
5807,2019,27,0,1,1,10,7,1,114,99,1,999,99,9999,99,5
5808,2019,27,7,2,1,10,7,1,115,99,1,999,99,9999,99,5
5809,2019,28,0,1,1,10,1,1,101,13,99,999,99,9999,99,5
5810,2019,28,8,2,1,10,1,1,115,99,99,999,99,9999,99,5
5811,2019,28,20,4,3,10,1,1,108,99,1,69,4,9999,99,5
5812,2019,28,0,1,1,10,1,5,501,99,99,999,99,9999,99,5
5813,2019,28,19,4,3,10,1,18,1803,99,4,999,99,9999,99,5
5814,2019,29,14,3,2,10,2,1,101,4,4,6,5,2018,5,5
5815,2019,29,18,4,3,10,2,1,101,6,14,999,5,2008,4,5
5816,2019,29,17,3,2,10,2,1,103,99,12,30,6,9999,99,5
5817,2019,29,6,2,1,10,2,1,101,12,5,999,99,9999,99,5
5818,2019,29,20,4,3,10,2,16,1608,99,14,6,1,9999,99,5
5819,2019,30,1,1,1,10,3,1,110,99,1,69,3,9999,99,5
5820,2019,30,17,3,2,10,3,18,1804,99,5,26,2,9999,99,5
5821,2019,30,16,3,2,10,3,1,108,99,4,67,5,9999,99,5
5822,2019,31,12,3,2,10,4,1,101,17,1,52,2,9999,99,5
5823,2019,31,18,4,3,10,4,1,113,99,1,999,99,9999,99,5
5824,2019,31,6,2,1,10,4,1,115,99,5,999,99,9999,99,5
5825,2019,31,21,4,3,10,4,10,1004,99,1,999,99,9999,99,5
5826,2019,31,17,3,2,10,4,3,301,99,12,30,7,9999,99,5
5827,2019,1,22,4,3,11,5,1,101,18,1,27,5,2003,4,1
5828,2019,1,3,1,1,11,5,1,114,99,4,67,3,2011,5,6
5829,2019,1,4,1,1,11,5,1,108,99,4,999,5,2018,5,1
5830,2019,1,2,1,1,11,5,22,2201,99,4,6,99,2006,4,1
5831,2019,1,4,1,1,11,5,21,2101,99,4,67,5,9999,99,6
5832,2019,1,19,4,3,11,5,19,1906,99,5,52,2,2020,6,1
5833,2019,1,9,2,1,11,5,5,501,99,1,48,11,1994,3,1
5834,2019,1,23,4,3,11,5,5,502,99,4,67,1,9999,99,6
5835,2019,1,8,2,1,11,5,13,1301,99,4,32,5,9999,99,6
5836,2019,1,20,4,3,11,5,16,1604,99,3,69,2,9999,99,1
5837,2019,1,22,4,3,11,5,15,1503,99,3,69,1,9999,99,1
5838,2019,1,5,1,1,11,5,4,401,99,5,26,14,9999,99,1
5839,2019,2,10,2,1,11,6,1,101,2,1,61,4,9999,99,1
5840,2019,2,17,3,2,11,6,1,101,1,3,69,4,9999,99,1
5841,2019,2,20,4,3,11,6,1,101,18,1,52,4,2002,4,1
5842,2019,2,0,1,1,11,6,1,101,7,1,48,4,9999,99,1
5843,2019,2,15,3,2,11,6,1,101,12,5,52,2,2018,5,1
5844,2019,2,3,1,1,11,6,1,101,12,4,54,5,9999,99,6
5845,2019,2,19,4,3,11,6,11,1101,99,4,54,5,9999,99,1
5846,2019,2,22,4,3,11,6,12,1201,99,4,32,7,9999,99,1
5847,2019,2,13,3,2,11,6,17,1701,99,2,69,2,2017,5,1
5848,2019,2,10,2,1,11,6,3,310,99,2,67,1,9999,99,3
5849,2019,3,10,2,1,11,7,1,101,6,2,48,4,2014,5,1
5850,2019,3,5,1,1,11,7,1,116,99,4,999,99,9999,99,1
5851,2019,3,21,4,3,11,7,1,115,99,4,32,5,9999,99,2
5852,2019,3,16,3,2,11,7,1,110,99,12,999,99,9999,99,1
5853,2019,3,15,3,2,11,7,5,513,99,4,999,99,9999,99,6
5854,2019,3,17,3,2,11,7,8,801,99,1,27,99,9999,99,1
5855,2019,3,14,3,2,11,7,17,1710,99,9,69,2,9999,99,1
5856,2019,3,1,1,1,11,7,4,401,99,1,41,1,2019,5,1
5857,2019,3,21,4,3,11,7,3,301,99,1,999,99,9999,99,1
5858,2019,4,22,4,3,11,1,1,101,16,4,32,99,9999,99,1
5859,2019,4,11,2,1,11,1,1,101,15,4,8,4,9999,99,1
5860,2019,4,7,2,1,11,1,1,101,12,4,999,99,9999,99,6
5861,2019,4,17,3,2,11,1,1,101,7,1,48,4,2011,5,1
5862,2019,4,19,4,3,11,1,1,108,99,1,999,1,2007,4,1
5863,2019,4,21,4,3,11,1,5,501,99,3,999,99,9999,99,2
5864,2019,4,0,1,1,11,1,6,614,99,4,95,5,9999,99,6
5865,2019,4,17,3,2,11,1,6,606,99,3,10,5,2008,4,1
5866,2019,4,0,1,1,11,1,14,1406,99,12,30,1,9999,99,1
5867,2019,4,11,2,1,11,1,4,401,99,3,31,2,2019,5,1
5868,2019,5,17,3,2,11,2,5,502,99,9,190,1,9999,99,1
5869,2019,5,19,4,3,11,2,12,1219,99,9,69,4,2008,4,1
5870,2019,5,23,4,3,11,2,12,1202,99,4,67,5,9999,99,6
5871,2019,5,19,4,3,11,2,17,1709,99,6,19,2,9999,99,1
5872,2019,5,14,3,2,11,2,4,414,99,4,76,2,9999,99,1
5873,2019,5,20,4,3,11,2,4,406,99,1,28,4,9999,99,1
5874,2019,6,22,4,3,11,3,1,101,1,1,27,5,2007,4,1
5875,2019,6,20,4,3,11,3,1,101,13,1,10,1,2006,4,1
5876,2019,6,14,3,2,11,3,1,115,99,4,6,3,9999,99,6
5877,2019,6,12,3,2,11,3,5,505,99,1,69,2,9999,99,3
5878,2019,6,23,4,3,11,3,2,208,99,5,26,2,9999,99,1
5879,2019,6,17,3,2,11,3,18,1804,99,6,19,2,2000,4,1
5880,2019,6,17,3,2,11,3,17,1710,99,5,26,99,9999,99,1
5881,2019,6,19,4,3,11,3,7,707,99,3,999,4,9999,99,3
5882,2019,7,0,1,1,11,4,1,101,18,4,32,5,2014,5,1
5883,2019,7,17,3,2,11,4,1,101,17,1,27,4,2001,4,1
5884,2019,7,12,3,2,11,4,1,101,13,2,69,4,9999,99,1
5885,2019,7,7,2,1,11,4,1,114,99,12,999,6,9999,99,3
5886,2019,7,3,1,1,11,4,5,513,99,4,999,1,9999,99,1
5887,2019,7,18,4,3,11,4,5,501,99,12,999,99,9999,99,1
5888,2019,7,23,4,3,11,4,6,601,99,2,69,4,1997,3,1
5889,2019,7,0,1,1,11,4,11,1109,99,5,52,2,2006,4,1
5890,2019,7,13,3,2,11,4,9,901,99,1,17,5,2000,4,1
5891,2019,7,18,4,3,11,4,18,1801,99,4,18,5,9999,99,1
5892,2019,8,17,3,2,11,5,1,101,2,1,51,4,2009,4,1
5893,2019,8,23,4,3,11,5,1,101,1,1,69,3,2003,4,1
5894,2019,8,4,1,1,11,5,1,101,10,4,27,1,9999,99,1
5895,2019,8,23,4,3,11,5,1,101,12,6,19,8,9999,99,1
5896,2019,8,19,4,3,11,5,1,115,99,4,77,1,2008,4,1
5897,2019,8,22,4,3,11,5,1,115,99,1,17,3,2007,4,1
5898,2019,8,16,3,2,11,5,1,108,99,12,30,2,1990,3,1
5899,2019,8,9,2,1,11,5,1,108,99,2,999,2,2004,4,1
5900,2019,8,20,4,3,11,5,2,203,99,1,48,10,9999,99,1
5901,2019,8,18,4,3,11,5,18,1801,99,1,69,1,9999,99,1
5902,2019,8,10,2,1,11,5,14,1401,99,1,69,1,9999,99,1
5903,2019,8,7,2,1,11,5,4,409,99,5,26,2,2019,5,2
5904,2019,8,21,4,3,11,5,3,308,99,1,52,5,2014,5,1
5905,2019,9,15,3,2,11,6,1,101,3,1,28,4,9999,99,1
5906,2019,9,9,2,1,11,6,1,101,1,3,999,99,9999,99,1
5907,2019,9,6,2,1,11,6,1,101,18,3,69,5,9999,99,1
5908,2019,9,23,4,3,11,6,1,101,6,1,48,5,2014,5,1
5909,2019,9,16,3,2,11,6,1,101,6,4,32,5,9999,99,1
5910,2019,9,1,1,1,11,6,1,101,11,1,48,4,9999,99,3
5911,2019,9,18,4,3,11,6,1,115,99,1,48,5,9999,99,3
5912,2019,9,23,4,3,11,6,1,108,99,1,73,3,2001,4,1
5913,2019,9,0,1,1,11,6,20,2007,99,2,28,3,9999,99,1
5914,2019,9,8,2,1,11,6,5,501,99,1,27,4,9999,99,3
5915,2019,9,7,2,1,11,6,10,1010,99,5,26,2,2017,5,1
5916,2019,9,18,4,3,11,6,11,1101,99,2,27,7,9999,99,3
5917,2019,9,0,1,1,11,6,9,923,99,4,18,1,9999,99,1
5918,2019,9,22,4,3,11,6,12,1201,99,2,48,5,2007,4,1
5919,2019,9,17,3,2,11,6,13,1307,99,2,27,8,9999,99,1
5920,2019,9,17,3,2,11,6,18,1804,99,6,999,1,9999,99,1
5921,2019,9,3,1,1,11,6,17,1701,99,1,27,4,9999,99,2
5922,2019,9,23,4,3,11,6,17,1701,99,2,999,99,9999,99,3
5923,2019,9,0,1,1,11,6,14,1401,99,1,28,5,2001,4,1
5924,2019,9,19,4,3,11,6,14,1407,99,14,999,1,2009,4,2
5925,2019,9,20,4,3,11,6,4,403,99,4,999,99,9999,99,6
5926,2019,9,1,1,1,11,6,3,301,99,1,41,99,2015,5,1
5927,2019,9,11,2,1,11,6,3,302,99,5,41,2,2016,5,1
5928,2019,10,14,3,2,11,7,1,101,1,2,27,6,9999,99,1
5929,2019,10,10,2,1,11,7,1,106,99,2,90,9,9999,99,1
5930,2019,10,10,2,1,11,7,1,101,5,1,69,4,2017,5,1
5931,2019,10,16,3,2,11,7,1,101,21,1,69,2,2004,4,1
5932,2019,10,6,2,1,11,7,1,114,99,12,30,1,9999,99,1
5933,2019,10,10,2,1,11,7,1,115,99,4,32,1,9999,99,1
5934,2019,10,5,1,1,11,7,1,108,99,4,18,14,9999,99,6
5935,2019,10,5,1,1,11,7,20,2001,99,4,54,2,9999,99,6
5936,2019,10,23,4,3,11,7,5,501,99,4,67,5,9999,99,1
5937,2019,10,22,4,3,11,7,15,1507,99,3,69,3,9999,99,1
5938,2019,10,1,1,1,11,7,2,207,99,4,999,5,9999,99,1
5939,2019,10,14,3,2,11,7,2,207,99,4,6,1,2006,4,1
5940,2019,10,17,3,2,11,7,18,1805,99,4,18,4,9999,99,1
5941,2019,10,1,1,1,11,7,18,1802,99,4,6,5,9999,99,6
5942,2019,10,21,4,3,11,7,17,1711,99,99,999,99,9999,99,1
5943,2019,10,0,1,1,11,7,14,1401,99,4,32,6,9999,99,1
5944,2019,10,18,4,3,11,7,7,708,99,14,999,6,9999,99,1
5945,2019,10,17,3,2,11,7,7,704,99,1,48,4,9999,99,2
5946,2019,10,23,4,3,11,7,4,410,99,4,6,1,2019,5,1
5947,2019,10,3,1,1,11,7,3,312,99,4,999,5,9999,99,6
5948,2019,10,10,2,1,11,7,3,309,99,4,27,2,9999,99,6
5949,2019,11,9,2,1,11,1,1,101,1,1,69,3,9999,99,1
5950,2019,11,23,4,3,11,1,1,101,9,3,69,2,2019,5,1
5951,2019,11,10,2,1,11,1,1,101,6,14,6,1,2010,5,2
5952,2019,11,11,2,1,11,1,1,101,13,1,48,4,9999,99,1
5953,2019,11,6,2,1,11,1,1,101,15,3,69,99,9999,99,2
5954,2019,11,15,3,2,11,1,1,116,99,1,27,4,9999,99,2
5955,2019,11,17,3,2,11,1,1,114,99,1,28,5,9999,99,1
5956,2019,11,14,3,2,11,1,20,2001,99,1,52,99,1997,3,6
5957,2019,11,15,3,2,11,1,5,507,99,12,30,7,1994,3,1
5958,2019,11,18,4,3,11,1,10,1010,99,14,6,1,2010,5,1
5959,2019,11,15,3,2,11,1,11,1106,99,1,48,9,9999,99,1
5960,2019,11,18,4,3,11,1,16,1601,99,3,999,99,9999,99,1
5961,2019,11,7,2,1,11,1,18,1801,99,3,34,11,9999,99,1
5962,2019,11,18,4,3,11,1,14,1414,99,5,26,2,9999,99,1
5963,2019,11,17,3,2,11,1,7,701,99,5,999,99,9999,99,1
5964,2019,11,8,2,1,11,1,4,409,99,4,999,99,9999,99,2
5965,2019,11,0,1,1,11,1,3,312,99,2,13,4,9999,99,2
5966,2019,12,17,3,2,11,2,1,101,8,12,74,6,9999,99,1
5967,2019,12,20,4,3,11,2,1,105,99,1,28,2,2017,5,1
5968,2019,12,14,3,2,11,2,1,101,10,4,103,5,9999,99,2
5969,2019,12,5,1,1,11,2,1,101,12,99,999,99,9999,99,1
5970,2019,12,18,4,3,11,2,22,2201,99,1,28,2,9999,99,1
5971,2019,12,15,3,2,11,2,5,506,99,1,27,11,2003,4,1
5972,2019,12,11,2,1,11,2,16,1601,99,3,69,99,9999,99,1
5973,2019,12,23,4,3,11,2,17,1712,99,1,41,4,9999,99,2
5974,2019,12,1,1,1,11,2,17,1705,99,4,999,99,9999,99,1
5975,2019,12,15,3,2,11,2,14,1404,99,5,999,1,9999,99,1
5976,2019,12,17,3,2,11,2,7,704,99,14,999,1,9999,99,1
5977,2019,12,23,4,3,11,2,4,401,99,4,76,3,9999,99,1
5978,2019,13,0,1,1,11,3,1,101,1,9,69,2,2015,5,1
5979,2019,13,9,2,1,11,3,1,116,99,99,69,9,9999,99,1
5980,2019,13,21,4,3,11,3,1,115,99,3,17,2,9999,99,1
5981,2019,13,19,4,3,11,3,1,108,99,3,69,3,9999,99,1
5982,2019,13,20,4,3,11,3,20,2007,99,5,61,2,9999,99,1
5983,2019,13,11,2,1,11,3,11,1109,99,2,10,10,9999,99,1
5984,2019,13,17,3,2,11,3,13,1303,99,5,999,2,9999,99,2
5985,2019,13,18,4,3,11,3,7,706,99,3,69,2,1985,2,1
5986,2019,13,18,4,3,11,3,4,401,99,4,163,1,2018,5,1
5987,2019,14,16,3,2,11,4,1,101,1,1,27,4,9999,99,1
5988,2019,14,15,3,2,11,4,1,101,1,1,69,3,2008,4,1
5989,2019,14,17,3,2,11,4,1,101,5,2,69,5,9999,99,1
5990,2019,14,2,1,1,11,4,1,101,12,3,69,4,9999,99,2
5991,2019,14,7,2,1,11,4,21,2102,99,3,69,4,9999,99,1
5992,2019,14,23,4,3,11,4,20,2011,99,1,69,11,9999,99,1
5993,2019,14,4,1,1,11,4,5,507,99,4,2,5,9999,99,6
5994,2019,14,17,3,2,11,4,5,502,99,12,19,2,9999,99,1
5995,2019,14,15,3,2,11,4,11,1102,99,4,6,2,9999,99,1
5996,2019,14,20,4,3,11,4,15,1507,99,1,48,1,9999,99,1
5997,2019,15,12,3,2,11,5,1,101,10,1,48,8,2008,4,1
5998,2019,15,21,4,3,11,5,1,101,11,1,10,3,2014,5,1
5999,2019,15,19,4,3,11,5,2,201,99,4,18,5,9999,99,2
6000,2019,15,23,4,3,11,5,2,201,99,4,999,99,9999,99,6
6001,2019,15,9,2,1,11,5,18,1801,99,4,999,99,9999,99,1
6002,2019,15,13,3,2,11,5,7,713,99,4,999,99,9999,99,1
6003,2019,16,13,3,2,11,6,1,101,13,1,56,1,1994,3,1
6004,2019,16,3,1,1,11,6,1,101,12,4,54,5,9999,99,6
6005,2019,16,16,3,2,11,6,22,2201,99,3,56,2,9999,99,2
6006,2019,16,0,1,1,11,6,9,919,99,5,999,99,9999,99,2
6007,2019,16,18,4,3,11,6,9,919,99,3,69,3,9999,99,3
6008,2019,16,18,4,3,11,6,12,1210,99,3,69,3,9999,99,1
6009,2019,16,6,2,1,11,6,15,1502,99,4,999,99,9999,99,2
6010,2019,16,21,4,3,11,6,7,701,99,4,999,99,9999,99,1
6011,2019,16,4,1,1,11,6,3,301,99,1,6,3,2019,5,1
6012,2019,16,17,3,2,11,6,3,304,99,3,69,99,9999,99,1
6013,2019,17,5,1,1,11,7,1,101,9,2,56,4,2017,5,1
6014,2019,17,7,2,1,11,7,1,101,7,4,27,5,9999,99,6
6015,2019,17,0,1,1,11,7,1,115,99,4,999,3,9999,99,1
6016,2019,17,1,1,1,11,7,1,114,99,4,18,5,9999,99,6
6017,2019,17,2,1,1,11,7,1,116,99,4,18,5,2019,5,1
6018,2019,17,12,3,2,11,7,1,116,99,1,48,4,9999,99,1
6019,2019,17,23,4,3,11,7,1,115,99,1,69,4,9999,99,1
6020,2019,17,23,4,3,11,7,20,2001,99,1,52,99,9999,99,1
6021,2019,17,23,4,3,11,7,20,2001,99,4,6,3,9999,99,6
6022,2019,17,14,3,2,11,7,5,501,99,4,64,3,2019,5,6
6023,2019,17,13,3,2,11,7,5,501,99,4,999,99,9999,99,6
6024,2019,17,20,4,3,11,7,6,608,99,3,15,4,1999,3,1
6025,2019,17,14,3,2,11,7,11,1105,99,3,69,1,9999,99,1
6026,2019,17,0,1,1,11,7,16,1609,99,3,69,4,9999,99,3
6027,2019,17,20,4,3,11,7,16,1601,99,4,999,5,9999,99,6
6028,2019,17,18,4,3,11,7,17,1701,99,4,27,1,9999,99,1
6029,2019,18,13,3,2,11,1,1,101,4,1,28,2,2015,5,1
6030,2019,18,23,4,3,11,1,1,101,4,3,69,5,2003,4,1
6031,2019,18,0,1,1,11,1,1,101,25,1,48,99,2007,4,3
6032,2019,18,14,3,2,11,1,1,101,13,1,28,1,2015,5,1
